train:fold,0,epoch,0, userid: AM.EN.H4CSE15001, user: 1/960, exams, 62 (108.54 seqs/min), total loss, 0.569125,curr loss, 0.569125, mae, 0.617066, total acc, 0.387097, curr acc, 0.387097, total auc, 0.589744, curr auc, 0.589744, summary, 24/24, 0/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17025, user: 338/960, exams, 319 (67.26 seqs/min), total loss, 0.247565,curr loss, 0.234039, mae, 0.463466, total acc, 0.576753, curr acc, 0.664577, total auc, 0.606693, curr auc, 0.711270, summary, 144/185, 68/134, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17026, user: 339/960, exams, 296 (39.73 seqs/min), total loss, 0.247400,curr loss, 0.191678, mae, 0.463309, total acc, 0.577055, curr acc, 0.679054, total auc, 0.606188, curr auc, 0.435714, summary, 4/17, 197/279, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17027, user: 340/960, exams, 346 (63.99 seqs/min), total loss, 0.247331,curr loss, 0.224114, mae, 0.463311, total acc, 0.577407, curr acc, 0.696532, total auc, 0.606537, curr auc, 0.724798, summary, 181/223, 60/123, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17028, user: 341/960, exams, 344 (26.10 seqs/min), total loss, 0.247252,curr loss, 0.220130, mae, 0.463304, total acc, 0.577896, curr acc, 0.744186, total auc, 0.606995, curr auc, 0.762794, summary, 205/241, 51/103, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17030, user: 342/960, exams, 346 (59.01 seqs/min), total loss, 0.247108,curr loss, 0.198190, mae, 0.463172, total acc, 0.578048, curr acc, 0.630058, total auc, 0.606741, curr auc, 0.519863, summary, 10/42, 208/304, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17031, user: 343/960, exams, 312 (30.06 seqs/min), total loss, 0.246980,curr loss, 0.203287, mae, 0.463056, total acc, 0.578232, curr acc, 0.641026, total auc, 0.606591, curr auc, 0.555373, summary, 15/47, 185/265, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17032, user: 344/960, exams, 325 (54.98 seqs/min), total loss, 0.246924,curr loss, 0.227752, mae, 0.463029, total acc, 0.578277, curr acc, 0.593846, total auc, 0.606580, curr auc, 0.602697, summary, 48/107, 145/218, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17033, user: 345/960, exams, 296 (35.82 seqs/min), total loss, 0.246880,curr loss, 0.231515, mae, 0.463010, total acc, 0.578207, curr acc, 0.554054, total auc, 0.606242, curr auc, 0.490210, summary, 23/77, 141/219, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17034, user: 346/960, exams, 24 (878.02 seqs/min), total loss, 0.246991,curr loss, 0.285374, mae, 0.463209, total acc, 0.577379, curr acc, 0.291667, total auc, 0.606001, curr auc, 0.522727, summary, 2/3, 5/21, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17035, user: 347/960, exams, 322 (37.70 seqs/min), total loss, 0.246776,curr loss, 0.172541, mae, 0.462966, total acc, 0.577755, curr acc, 0.708075, total auc, 0.605697, curr auc, 0.500716, summary, 5/30, 223/292, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17036, user: 348/960, exams, 312 (61.97 seqs/min), total loss, 0.246726,curr loss, 0.229309, mae, 0.462938, total acc, 0.577827, curr acc, 0.602564, total auc, 0.605825, curr auc, 0.650047, summary, 51/136, 137/176, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17037, user: 349/960, exams, 309 (34.82 seqs/min), total loss, 0.246664,curr loss, 0.224863, mae, 0.462906, total acc, 0.578007, curr acc, 0.640777, total auc, 0.606216, curr auc, 0.742260, summary, 70/159, 128/150, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17038, user: 350/960, exams, 321 (59.47 seqs/min), total loss, 0.246576,curr loss, 0.215820, mae, 0.462786, total acc, 0.578296, curr acc, 0.679128, total auc, 0.606186, curr auc, 0.595933, summary, 13/100, 205/221, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17039, user: 351/960, exams, 325 (32.76 seqs/min), total loss, 0.246566,curr loss, 0.243244, mae, 0.462800, total acc, 0.578042, curr acc, 0.489231, total auc, 0.606527, curr auc, 0.725620, summary, 39/198, 120/127, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17040, user: 352/960, exams, 316 (62.69 seqs/min), total loss, 0.246347,curr loss, 0.169445, mae, 0.462506, total acc, 0.578765, curr acc, 0.832278, total auc, 0.606382, curr auc, 0.555448, summary, 0/49, 263/267, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17041, user: 353/960, exams, 322 (31.67 seqs/min), total loss, 0.246331,curr loss, 0.240847, mae, 0.462481, total acc, 0.578832, curr acc, 0.602484, total auc, 0.606368, curr auc, 0.601611, summary, 10/135, 184/187, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17042, user: 354/960, exams, 300 (69.19 seqs/min), total loss, 0.246100,curr loss, 0.164411, mae, 0.462157, total acc, 0.579532, curr acc, 0.826667, total auc, 0.606399, curr auc, 0.617372, summary, 3/54, 245/246, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17044, user: 355/960, exams, 96 (119.03 seqs/min), total loss, 0.246201,curr loss, 0.281803, mae, 0.462329, total acc, 0.578457, curr acc, 0.197917, total auc, 0.606884, curr auc, 0.778409, summary, 10/87, 9/9, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17045, user: 356/960, exams, 334 (64.86 seqs/min), total loss, 0.246058,curr loss, 0.195490, mae, 0.462124, total acc, 0.579019, curr acc, 0.778443, total auc, 0.606722, curr auc, 0.549476, summary, 5/74, 255/260, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17047, user: 357/960, exams, 324 (28.10 seqs/min), total loss, 0.246082,curr loss, 0.254514, mae, 0.462172, total acc, 0.578443, curr acc, 0.373457, total auc, 0.607242, curr auc, 0.792159, summary, 26/227, 95/97, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17048, user: 358/960, exams, 326 (58.65 seqs/min), total loss, 0.245923,curr loss, 0.189077, mae, 0.461947, total acc, 0.579046, curr acc, 0.794479, total auc, 0.607045, curr auc, 0.536684, summary, 2/66, 257/260, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17049, user: 359/960, exams, 362 (26.60 seqs/min), total loss, 0.245726,curr loss, 0.175271, mae, 0.461669, total acc, 0.579688, curr acc, 0.809392, total auc, 0.606941, curr auc, 0.569844, summary, 0/63, 293/299, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17053, user: 360/960, exams, 322 (41.96 seqs/min), total loss, 0.245425,curr loss, 0.137462, mae, 0.461256, total acc, 0.580579, curr acc, 0.900621, total auc, 0.606630, curr auc, 0.494812, summary, 0/27, 290/295, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17056, user: 361/960, exams, 349 (24.31 seqs/min), total loss, 0.245366,curr loss, 0.224213, mae, 0.461146, total acc, 0.580947, curr acc, 0.713467, total auc, 0.606394, curr auc, 0.521405, summary, 3/98, 246/251, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17057, user: 362/960, exams, 294 (49.67 seqs/min), total loss, 0.245382,curr loss, 0.251208, mae, 0.461157, total acc, 0.580940, curr acc, 0.578231, total auc, 0.606427, curr auc, 0.618542, summary, 15/134, 155/160, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17058, user: 363/960, exams, 297 (33.57 seqs/min), total loss, 0.245307,curr loss, 0.218097, mae, 0.461038, total acc, 0.581287, curr acc, 0.707071, total auc, 0.606312, curr auc, 0.564789, summary, 3/87, 207/210, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17059, user: 364/960, exams, 337 (51.97 seqs/min), total loss, 0.245152,curr loss, 0.188877, mae, 0.460826, total acc, 0.581867, curr acc, 0.792285, total auc, 0.606163, curr auc, 0.552013, summary, 5/68, 262/269, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17060, user: 365/960, exams, 310 (35.19 seqs/min), total loss, 0.244908,curr loss, 0.156111, mae, 0.460513, total acc, 0.582606, curr acc, 0.851613, total auc, 0.606054, curr auc, 0.566286, summary, 0/40, 264/270, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17061, user: 366/960, exams, 305 (58.49 seqs/min), total loss, 0.244953,curr loss, 0.261411, mae, 0.460584, total acc, 0.582277, curr acc, 0.462295, total auc, 0.606255, curr auc, 0.679604, summary, 23/181, 118/124, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17102, user: 367/960, exams, 400 (15.45 seqs/min), total loss, 0.244910,curr loss, 0.228924, mae, 0.460518, total acc, 0.582326, curr acc, 0.600000, total auc, 0.606391, curr auc, 0.656082, summary, 11/162, 229/238, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17103, user: 368/960, exams, 399 (39.16 seqs/min), total loss, 0.244954,curr loss, 0.261318, mae, 0.460573, total acc, 0.582099, curr acc, 0.498747, total auc, 0.606426, curr auc, 0.619521, summary, 17/209, 182/190, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17104, user: 369/960, exams, 408 (25.60 seqs/min), total loss, 0.244960,curr loss, 0.247126, mae, 0.460569, total acc, 0.582135, curr acc, 0.595588, total auc, 0.606430, curr auc, 0.607734, summary, 11/173, 232/235, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17105, user: 370/960, exams, 393 (59.12 seqs/min), total loss, 0.244777,curr loss, 0.177336, mae, 0.460337, total acc, 0.582811, curr acc, 0.832061, total auc, 0.606334, curr auc, 0.570770, summary, 7/70, 320/323, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17107, user: 371/960, exams, 377 (31.90 seqs/min), total loss, 0.244812,curr loss, 0.257509, mae, 0.460395, total acc, 0.582555, curr acc, 0.488064, total auc, 0.606520, curr auc, 0.675627, summary, 33/216, 151/161, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17108, user: 372/960, exams, 373 (60.38 seqs/min), total loss, 0.244864,curr loss, 0.264217, mae, 0.460497, total acc, 0.582106, curr acc, 0.415550, total auc, 0.606682, curr auc, 0.666655, summary, 59/268, 96/105, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17109, user: 373/960, exams, 402 (19.60 seqs/min), total loss, 0.244767,curr loss, 0.208602, mae, 0.460381, total acc, 0.582446, curr acc, 0.708955, total auc, 0.606586, curr auc, 0.570943, summary, 9/106, 276/296, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17112, user: 374/960, exams, 321 (53.41 seqs/min), total loss, 0.244603,curr loss, 0.183626, mae, 0.460195, total acc, 0.583013, curr acc, 0.794393, total auc, 0.606326, curr auc, 0.509363, summary, 3/53, 252/268, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17114, user: 375/960, exams, 383 (24.43 seqs/min), total loss, 0.244620,curr loss, 0.250819, mae, 0.460262, total acc, 0.582809, curr acc, 0.506527, total auc, 0.606557, curr auc, 0.692981, summary, 88/255, 106/128, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17116, user: 376/960, exams, 390 (57.09 seqs/min), total loss, 0.244359,curr loss, 0.146634, mae, 0.459971, total acc, 0.583591, curr acc, 0.876923, total auc, 0.606412, curr auc, 0.551903, summary, 4/22, 338/368, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17118, user: 377/960, exams, 390 (25.52 seqs/min), total loss, 0.244197,curr loss, 0.183144, mae, 0.459794, total acc, 0.584131, curr acc, 0.787179, total auc, 0.606244, curr auc, 0.543187, summary, 13/58, 294/332, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17119, user: 378/960, exams, 375 (57.30 seqs/min), total loss, 0.244208,curr loss, 0.248470, mae, 0.459848, total acc, 0.583990, curr acc, 0.530667, total auc, 0.606427, curr auc, 0.675217, summary, 91/234, 108/141, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17121, user: 379/960, exams, 400 (28.92 seqs/min), total loss, 0.244205,curr loss, 0.243064, mae, 0.459878, total acc, 0.583894, curr acc, 0.547500, total auc, 0.606517, curr auc, 0.640790, summary, 63/202, 156/198, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17122, user: 380/960, exams, 402 (56.98 seqs/min), total loss, 0.244180,curr loss, 0.234653, mae, 0.459885, total acc, 0.583987, curr acc, 0.619403, total auc, 0.606516, curr auc, 0.606000, summary, 45/157, 204/245, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17126, user: 381/960, exams, 397 (26.95 seqs/min), total loss, 0.244049,curr loss, 0.194241, mae, 0.459748, total acc, 0.584391, curr acc, 0.738035, total auc, 0.606527, curr auc, 0.610874, summary, 21/88, 272/309, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17127, user: 382/960, exams, 378 (53.08 seqs/min), total loss, 0.244012,curr loss, 0.229997, mae, 0.459740, total acc, 0.584482, curr acc, 0.619048, total auc, 0.606686, curr auc, 0.667257, summary, 65/166, 169/212, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17128, user: 383/960, exams, 380 (28.07 seqs/min), total loss, 0.243918,curr loss, 0.207886, mae, 0.459656, total acc, 0.584797, curr acc, 0.705263, total auc, 0.606827, curr auc, 0.660390, summary, 42/115, 226/265, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17129, user: 384/960, exams, 415 (44.11 seqs/min), total loss, 0.243861,curr loss, 0.222148, mae, 0.459618, total acc, 0.584969, curr acc, 0.650602, total auc, 0.606871, curr auc, 0.623779, summary, 42/140, 228/275, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17132, user: 385/960, exams, 388 (26.60 seqs/min), total loss, 0.243789,curr loss, 0.215988, mae, 0.459566, total acc, 0.585177, curr acc, 0.664948, total auc, 0.606815, curr auc, 0.585208, summary, 28/113, 230/275, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17133, user: 386/960, exams, 381 (57.97 seqs/min), total loss, 0.243662,curr loss, 0.194888, mae, 0.459432, total acc, 0.585537, curr acc, 0.724409, total auc, 0.606726, curr auc, 0.572814, summary, 11/79, 265/302, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17134, user: 387/960, exams, 402 (28.29 seqs/min), total loss, 0.243501,curr loss, 0.181413, mae, 0.459256, total acc, 0.586062, curr acc, 0.788557, total auc, 0.606484, curr auc, 0.512866, summary, 3/64, 314/338, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17135, user: 388/960, exams, 380 (63.75 seqs/min), total loss, 0.243191,curr loss, 0.123241, mae, 0.458883, total acc, 0.586932, curr acc, 0.923684, total auc, 0.606331, curr auc, 0.547166, summary, 0/13, 351/367, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17136, user: 389/960, exams, 415 (28.47 seqs/min), total loss, 0.243006,curr loss, 0.171024, mae, 0.458662, total acc, 0.587536, curr acc, 0.821687, total auc, 0.606227, curr auc, 0.565872, summary, 3/65, 338/350, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17137, user: 390/960, exams, 383 (49.72 seqs/min), total loss, 0.243001,curr loss, 0.241383, mae, 0.458658, total acc, 0.587502, curr acc, 0.574413, total auc, 0.606379, curr auc, 0.665480, summary, 16/175, 204/208, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17138, user: 391/960, exams, 401 (28.87 seqs/min), total loss, 0.242991,curr loss, 0.238786, mae, 0.458631, total acc, 0.587543, curr acc, 0.603491, total auc, 0.606459, curr auc, 0.637561, summary, 14/168, 228/233, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17139, user: 392/960, exams, 387 (51.60 seqs/min), total loss, 0.242977,curr loss, 0.237660, mae, 0.458613, total acc, 0.587441, curr acc, 0.547804, total auc, 0.606683, curr auc, 0.694427, summary, 19/187, 193/200, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17140, user: 393/960, exams, 399 (24.09 seqs/min), total loss, 0.242913,curr loss, 0.217715, mae, 0.458511, total acc, 0.587624, curr acc, 0.659148, total auc, 0.606729, curr auc, 0.624856, summary, 5/138, 258/261, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17141, user: 394/960, exams, 380 (53.68 seqs/min), total loss, 0.242690,curr loss, 0.155235, mae, 0.458203, total acc, 0.588270, curr acc, 0.842105, total auc, 0.606689, curr auc, 0.590828, summary, 1/60, 319/320, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17142, user: 395/960, exams, 378 (27.16 seqs/min), total loss, 0.242660,curr loss, 0.230754, mae, 0.458125, total acc, 0.588348, curr acc, 0.619048, total auc, 0.606875, curr auc, 0.680268, summary, 6/150, 228/228, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17144, user: 396/960, exams, 402 (52.41 seqs/min), total loss, 0.242739,curr loss, 0.274056, mae, 0.458224, total acc, 0.587785, curr acc, 0.365672, total auc, 0.607049, curr auc, 0.675546, summary, 10/261, 137/141, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17145, user: 397/960, exams, 397 (30.77 seqs/min), total loss, 0.242444,curr loss, 0.125678, mae, 0.457823, total acc, 0.588602, curr acc, 0.911839, total auc, 0.606899, curr auc, 0.547750, summary, 1/35, 361/362, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17146, user: 398/960, exams, 415 (58.45 seqs/min), total loss, 0.242489,curr loss, 0.260152, mae, 0.457864, total acc, 0.588309, curr acc, 0.472289, total auc, 0.607168, curr auc, 0.713671, summary, 10/229, 186/186, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17148, user: 399/960, exams, 392 (30.78 seqs/min), total loss, 0.242549,curr loss, 0.266350, mae, 0.457922, total acc, 0.587960, curr acc, 0.448980, total auc, 0.607332, curr auc, 0.672639, summary, 6/220, 170/172, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17151, user: 400/960, exams, 406 (52.02 seqs/min), total loss, 0.242427,curr loss, 0.193675, mae, 0.457732, total acc, 0.588393, curr acc, 0.761084, total auc, 0.607245, curr auc, 0.572597, summary, 4/99, 305/307, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17152, user: 401/960, exams, 367 (30.39 seqs/min), total loss, 0.242217,curr loss, 0.158227, mae, 0.457460, total acc, 0.589019, curr acc, 0.839237, total auc, 0.607283, curr auc, 0.622465, summary, 4/61, 304/306, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17156, user: 402/960, exams, 369 (54.61 seqs/min), total loss, 0.242062,curr loss, 0.179993, mae, 0.457246, total acc, 0.589488, curr acc, 0.777778, total auc, 0.607272, curr auc, 0.602912, summary, 3/82, 284/287, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17158, user: 403/960, exams, 374 (22.69 seqs/min), total loss, 0.242117,curr loss, 0.264352, mae, 0.457326, total acc, 0.589027, curr acc, 0.403743, total auc, 0.607457, curr auc, 0.681803, summary, 15/230, 136/144, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17160, user: 404/960, exams, 380 (54.26 seqs/min), total loss, 0.242021,curr loss, 0.203238, mae, 0.457199, total acc, 0.589302, curr acc, 0.700000, total auc, 0.607598, curr auc, 0.664281, summary, 7/118, 259/262, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17161, user: 405/960, exams, 400 (31.55 seqs/min), total loss, 0.242062,curr loss, 0.258619, mae, 0.457260, total acc, 0.588933, curr acc, 0.440000, total auc, 0.607739, curr auc, 0.664777, summary, 21/240, 155/160, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17162, user: 406/960, exams, 390 (60.65 seqs/min), total loss, 0.242005,curr loss, 0.219143, mae, 0.457178, total acc, 0.589163, curr acc, 0.682051, total auc, 0.607692, curr auc, 0.588944, summary, 3/124, 263/266, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17164, user: 407/960, exams, 363 (31.24 seqs/min), total loss, 0.242049,curr loss, 0.259821, mae, 0.457264, total acc, 0.588710, curr acc, 0.404959, total auc, 0.607944, curr auc, 0.710160, summary, 44/254, 103/109, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17165, user: 408/960, exams, 399 (56.96 seqs/min), total loss, 0.241962,curr loss, 0.206502, mae, 0.457173, total acc, 0.588962, curr acc, 0.691729, total auc, 0.608048, curr auc, 0.650155, summary, 17/127, 259/272, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17168, user: 409/960, exams, 348 (28.10 seqs/min), total loss, 0.241955,curr loss, 0.238879, mae, 0.457182, total acc, 0.588984, curr acc, 0.597701, total auc, 0.608118, curr auc, 0.636662, summary, 25/153, 183/195, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17169, user: 410/960, exams, 365 (59.75 seqs/min), total loss, 0.241793,curr loss, 0.175859, mae, 0.457006, total acc, 0.589532, curr acc, 0.813699, total auc, 0.608277, curr auc, 0.673493, summary, 21/71, 276/294, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17202, user: 411/960, exams, 308 (36.11 seqs/min), total loss, 0.241706,curr loss, 0.205840, mae, 0.456912, total acc, 0.589820, curr acc, 0.707792, total auc, 0.608225, curr auc, 0.587021, summary, 10/83, 208/225, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17203, user: 412/960, exams, 162 (126.32 seqs/min), total loss, 0.241716,curr loss, 0.246084, mae, 0.456989, total acc, 0.589811, curr acc, 0.586420, total auc, 0.608483, curr auc, 0.714428, summary, 71/133, 24/29, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17205, user: 413/960, exams, 323 (35.23 seqs/min), total loss, 0.241701,curr loss, 0.235502, mae, 0.457029, total acc, 0.589928, curr acc, 0.637771, total auc, 0.608799, curr auc, 0.738793, summary, 154/247, 52/76, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17206, user: 414/960, exams, 344 (72.05 seqs/min), total loss, 0.241700,curr loss, 0.241047, mae, 0.457078, total acc, 0.590090, curr acc, 0.656977, total auc, 0.609001, curr auc, 0.692681, summary, 154/235, 72/109, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17207, user: 415/960, exams, 302 (32.61 seqs/min), total loss, 0.241625,curr loss, 0.210672, mae, 0.457021, total acc, 0.590327, curr acc, 0.688742, total auc, 0.609265, curr auc, 0.718250, summary, 59/112, 149/190, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17208, user: 416/960, exams, 335 (74.46 seqs/min), total loss, 0.241613,curr loss, 0.236626, mae, 0.457037, total acc, 0.590401, curr acc, 0.620896, total auc, 0.609290, curr auc, 0.619912, summary, 59/134, 149/201, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17209, user: 417/960, exams, 351 (35.22 seqs/min), total loss, 0.241594,curr loss, 0.233627, mae, 0.457052, total acc, 0.590481, curr acc, 0.623932, total auc, 0.609356, curr auc, 0.636699, summary, 77/152, 142/199, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17212, user: 418/960, exams, 17 (892.75 seqs/min), total loss, 0.241483,curr loss, 0.195061, mae, 0.456964, total acc, 0.590757, curr acc, 0.705882, total auc, 0.610006, curr auc, 0.880952, summary, 7/11, 5/6, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17213, user: 419/960, exams, 347 (36.41 seqs/min), total loss, 0.241368,curr loss, 0.193660, mae, 0.456872, total acc, 0.591019, curr acc, 0.700288, total auc, 0.609916, curr auc, 0.572641, summary, 13/50, 230/297, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17214, user: 420/960, exams, 370 (60.11 seqs/min), total loss, 0.241262,curr loss, 0.196797, mae, 0.456795, total acc, 0.591291, curr acc, 0.705405, total auc, 0.610076, curr auc, 0.676806, summary, 34/71, 227/299, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17215, user: 421/960, exams, 357 (30.66 seqs/min), total loss, 0.241197,curr loss, 0.213734, mae, 0.456777, total acc, 0.591643, curr acc, 0.739496, total auc, 0.610419, curr auc, 0.754412, summary, 195/239, 69/118, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17216, user: 422/960, exams, 356 (61.81 seqs/min), total loss, 0.241090,curr loss, 0.195911, mae, 0.456694, total acc, 0.591905, curr acc, 0.702247, total auc, 0.610642, curr auc, 0.704844, summary, 38/73, 212/283, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17217, user: 423/960, exams, 320 (35.15 seqs/min), total loss, 0.241084,curr loss, 0.238618, mae, 0.456737, total acc, 0.591902, curr acc, 0.590625, total auc, 0.610669, curr auc, 0.621805, summary, 93/152, 96/168, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17219, user: 424/960, exams, 332 (62.45 seqs/min), total loss, 0.240962,curr loss, 0.189343, mae, 0.456657, total acc, 0.592545, curr acc, 0.864458, total auc, 0.611251, curr auc, 0.857677, summary, 234/253, 53/79, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17220, user: 425/960, exams, 355 (31.27 seqs/min), total loss, 0.240933,curr loss, 0.228819, mae, 0.456671, total acc, 0.592702, curr acc, 0.659155, total auc, 0.611426, curr auc, 0.685628, summary, 139/194, 95/161, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17221, user: 426/960, exams, 367 (66.76 seqs/min), total loss, 0.240885,curr loss, 0.220241, mae, 0.456668, total acc, 0.592967, curr acc, 0.705722, total auc, 0.611606, curr auc, 0.687842, summary, 195/235, 64/132, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17222, user: 427/960, exams, 343 (33.56 seqs/min), total loss, 0.240843,curr loss, 0.222993, mae, 0.456661, total acc, 0.593026, curr acc, 0.618076, total auc, 0.611757, curr auc, 0.676072, summary, 82/130, 130/213, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17223, user: 428/960, exams, 343 (65.68 seqs/min), total loss, 0.240830,curr loss, 0.235580, mae, 0.456690, total acc, 0.593030, curr acc, 0.594752, total auc, 0.611781, curr auc, 0.622255, summary, 126/190, 78/153, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17224, user: 429/960, exams, 314 (31.52 seqs/min), total loss, 0.240695,curr loss, 0.182621, mae, 0.456592, total acc, 0.593674, curr acc, 0.869427, total auc, 0.612264, curr auc, 0.818788, summary, 237/249, 36/65, predicted scores: [] 
